1.6.1     	@         	60.100000000000001		
1.6.2     	@         	72.120000000000005		
1.6.3     	@         	60.100000000000001		
1.6.4     	@         	72.120000000000005		
2.4.1     	@         	96.159999999999997		
2.4.2     	@         	120.2		
2.4.3     	@         	96.159999999999997		
2.4.4     	@         	120.2		
3.1.1     	DSS       	45.079999999999998	.57999999999999996	
3.1.1     	DAE       	72.120000000000005	.87	
3.1.1     	REPS      	45.079999999999998	.57999999999999996	
3.1.1     	REPE      	72.120000000000005	.87	
3.1.1     	DST       	108.18000000000001	.28999999999999998	
3.1.1     	DSE       	72.120000000000005	.87	
3.1.1     	DAS       	45.079999999999998	.57999999999999996	
3.1.1     	REPT      	108.18000000000001	.28999999999999998	
3.1.1     	DAT       	108.18000000000001	.28999999999999998	
3.1.2     	MEE       	72.120000000000005	1.0	
3.1.2     	MET       	108.18000000000001	1.0	
3.1.2     	MES       	45.079999999999998	1.0	
4.1       	4.1.1     	0.0	1.0	
4.1       	4.1.2     	6.0099999999999998	1.0	
4.1       	4.1.3     	30.050000000000001	1.0	
4.1       	4.1.4     	12.02	1.0	
4.2       	ISC       	30.050000000000001	1.0	
4.2       	DCI       	45.079999999999998	1.0	
4.2       	CSI       	30.050000000000001	1.0	
4.2       	CCI       	60.100000000000001	1.0	
4.3       	PER       	60.100000000000001	1.0	
4.3       	ARB       	0.0	1.0	
5.1       	@         	120.2		
5.10      	@         	60.100000000000001	1.0	
5.12      	@         	60.100000000000001	1.0	
5.4       	CON       	144.24000000000001	.040000000000000001	
5.4       	ADM       	72.120000000000005	.01	
5.5       	@         	114.19	1.0	
5.6       	@         	36.060000000000002	1.0	
5.9       	EDF       	24.039999999999999	1.0	
5.9       	URB       	45.079999999999998	1.0	
6         	@         	36.060000000000002	1.0	
A.1.1     	PD        	150.25	1.0	
A.1.1     	P         	90.150000000000006	.29999999999999999	
A.1.1     	D         	114.19	.69999999999999996	
A.1.2     	PD        	318.54000000000002	1.0	
A.1.2     	D         	96.159999999999997	.29999999999999999	
A.1.2     	P         	222.37	.69999999999999996	
A.1.3     	PD        	120.2	1.0	
A.1.3     	P         	90.150000000000006	.69999999999999996	
A.1.3     	D         	60.100000000000001	.29999999999999999	
A.1.4     	D         	45.079999999999998	.29999999999999999	
A.1.4     	PD        	120.2	1.0	
A.1.4     	P         	90.150000000000006	.69999999999999996	
A.1.5     	PD        	144.24000000000001	1.0	
A.1.5     	P         	100.97	.69999999999999996	
A.1.5     	D         	72.120000000000005	.29999999999999999	
A.1.6     	PD        	144.24000000000001	1.0	
A.1.6     	P         	100.97	.69999999999999996	
A.1.6     	D         	72.120000000000005	.29999999999999999	
SSL1      	EG        	360.61000000000001	1.0	
SSL1      	CSSP      	150.25	.40000000000000002	
SSL1      	REB       	150.25	.29999999999999999	
SSL1      	CSSO      	300.50999999999999	.84999999999999998	
SSL1      	ARP       	150.25	.20999999999999999	
SSL2      	EG        	360.61000000000001	1.0	
SSL2      	CSSP      	150.25	.40000000000000002	
SSL2      	REB       	150.25	.29999999999999999	
SSL2      	CSSO      	300.50999999999999	.84999999999999998	
SSL2      	ARP       	150.25	.20999999999999999	
