0000000199	14	%	-1.0		0.0	300000.0	-1.0		COAATGUI
0000000200	14	%	-1.0		300001.0	1000000.0	-1.0		COAATGUI
0000000201	14	%	-1.0		1000001.0		-1.0		COAATGUI
0000000202	31	%	-1.0		-1.0		-1.0		COAATGUI
0000000203	32	%	-1.0		-1.0		-1.0		COAATGUI
0000000204	33	%	-1.0		-1.0		-1.0		COAATGUI
0000000205	15	%	-1.0		-1.0		-1.0		COAATGUI
0000000206	16	%	-1.0		-1.0		-1.0		COAATGUI
0000000207	17	%	-1.0		-1.0		-1.0		COAATGUI
0000000208	41	%	-1.0		-1.0		-1.0		COAATGUI
0000000209	42	%	-1.0		-1.0		-1.0		COAATGUI
0000000210	62	%	-1.0		-1.0		-1.0		COAATGUI
0000000211	63	%	-1.0		-1.0		-1.0		COAATGUI
0000000212	65	%	-1.0		-1.0		-1.0		COAATGUI
0000000213	66	%	-1.0		-1.0		-1.0		COAATGUI
0000000214	61	%	-1.0		-1.0		-1.0		COAATGUI
0000000215	64	%	-1.0		-1.0		-1.0		COAATGUI
0000000216	71	%	-1.0		-1.0		-1.0		COAATGUI
0000000217	72	%	-1.0		-1.0		-1.0		COAATGUI
0000000218	73	%	-1.0		-1.0		-1.0		COAATGUI
0000000219	74	%	-1.0		-1.0		-1.0		COAATGUI
0000000220	75	%	-1.0		-1.0		-1.0		COAATGUI
0000000221	91	%	-1.0		-1.0		-1.0		COAATGUI
0000000222	92	%	-1.0		-1.0		-1.0		COAATGUI
0000000223	93	%	-1.0		-1.0		-1.0		COAATGUI
0000000224	94	%	-1.0		-1.0		-1.0		COAATGUI
0000000225	95	%	-1.0		-1.0		-1.0		COAATGUI
0000000226	81	%	-1.0		-1.0		-1.0		COAATGUI
0000000227	82	%	-1.0		-1.0		-1.0		COAATGUI
0000000228	83	%	-1.0		-1.0		-1.0		COAATGUI
0000000229	01	%	-1.0		-1.0		-1.0		COAATTGN
0000000230	02	%	-1.0		-1.0		-1.0		COAATTGN
0000000231	03	%	-1.0		-1.0		-1.0		COAATTGN
0000000232	04	%	-1.0		-1.0		-1.0		COAATTGN
