500000000000002	01	0	0	0	0		001	N
500000000000003	02	0	0	0	0		001	N
500000000000004	03	0	0	0	0		001	N
500000000000005	01	0	0	0	0		008	S
500000000000006	02	0	0	0	0		008	N
500000000000007	03	0	0	0	0		008	S
1500000000000004	01	0	0	576	3698		005	S
1500000000000005	03	900	0	576	3104		005	S
1500000000000006	01	100	0	420	2994		002	S
1500000000000007	03	400	0	373	2590		002	S
2000000000000005	01	0	0	504	3236		000	S
2000000000000006	03	900	0	576	3104		000	S
