0000000126	0000000126	0300266699	63.0	000000071483689	219.0	000000070841359	2	000000190996080
0000000127	0000000127	2314447398	12.0	000000000699240	2.0	000000000534180	2	000000005880211
0000000128	0000000128	0300266699	35.0	000000064731184	97.0	000000069383556	2	000000195648452
0000000129	0000000129	0700013178	4.0	000000000948459	109.0	000000014825166	2	000000042019131
0000000130	0000000130	0300266699	63.0	000000062898750	242.0	000000123461596	2	000000256211298
0000000131	0000000131	0300266699	21.0	000000051485616	83.0	000000026111056	2	000000230836738
0000000132	0000000132	0300266699	22.0	000000025692402	82.0	000000039052465	2	000000244196801
0000000133	0000000133	0700013178	5.0	000000045097879	167.0	000000021225246	2	000000018146498
0000000134	0000000134	0300266699	36.0	000000077563233	106.0	000000033550869	2	000000200184437
0000000135	0000000135	0300266699	17.0	000000024258052	99.0	000000026987978	2	000000202914363
0000000136	0000000136	0300266699	21.0	000000029792392	86.0	000000041502472	2	000000214624443
0000000137	0000000137	0300266699	15.0	000000056255831	92.0	000000027709109	2	000000186077721
0000000138	0000000138	2314447398	10.0	000000000116562	3.0	000000000164507	2	000000005928156
0000000139	0000000139	2314447398	4.0	000000000331431	0.0	000000000000000	2	000000005596725
0000000140	0000000140	0700013178	8.0	000000000664574	157.0	000000029090578	2	000000046572502
0000000141	0000000141	0300266699	22.0	000000025987544	108.0	000000042042655	2	000000202132832
0000000142	0000000142	0300266699	29.0	000000182140888	104.0	000000031896082	2	000000051888026
0000000143	0000000143	2314447398	12.0	000000000343084	1.0	000000000281300	2	000000005534941
0000000144	0000000144	0300266699	23.0	000000042195763	101.0	000000078143155	2	000000087835418
0000000145	0000000145	0300266699	16.0	000000027984564	73.0	000000034562345	2	000000094413199
0000000146	0000000146	0300266699	10.0	000000034886990	29.0	000000007782729	2	000000067308938
0000000147	0000000147	0700013178	5.0	000000050212105	157.0	000000018762412	2	000000015122809
0000000148	0000000148	0300266699	10.0	000000019041923	60.0	000000018666810	2	000000066933825
0000000149	0000000149	0300266699	20.0	000000017140159	78.0	000000021803923	2	000000071597589
0000000150	0000000150	0300266699	10.0	000000021084853	55.0	000000015596994	2	000000066109730
0000000151	0000000151	0300266699	18.0	000000031837921	59.0	000000014650522	2	000000048922331
0000000152	0000000152	0300266699	15.0	000000022939744	72.0	000000031870653	2	000000057853240
0000000153	0000000153	0700013178	3.0	000000000492693	100.0	000000019692228	2	000000034322344
0000000154	0000000154	2314447398	3.0	000000000039977	1.0	000000000005633	2	000000005500597
0000000155	0000000155	2314447398	2.0	000000000073741	3.0	000000000216920	2	000000005643776
0000000156	0000000156	0300266699	21.0	000000018946023	69.0	000000018816967	2	000000057724184
0000000157	0000000157	0300266699	12.0	000000018698241	69.0	000000025165142	2	000000064191085
0000000158	0000000158	0300266699	20.0	000000016406480	77.0	000000028189870	2	000000075974475
0000000159	0000000159	0300266699	18.0	000000059839787	82.0	000000037251406	2	000000053386094
0000000160	0000000160	0700013178	3.0	000000000560458	105.0	000000015240252	2	000000049002138
0000000161	0000000161	0300266699	27.0	000000016679373	76.0	000000020064194	2	000000056770915
0000000162	0000000162	0300266699	18.0	000000011223522	42.0	000000009406088	2	000000054953481
0000000163	0000000163	0300266699	15.0	000000027091286	69.0	000000022258608	2	000000050120803
