2011	9.0099999999999998	59.43	59.43	52.539999999999999	9.6199999999999992
2010	9.4100000000000001	59.43	59.43	52.539999999999999	9.6199999999999992
2009	9.9700000000000006	59.43	59.43	52.539999999999999	9.9700000000000006
2008	10.220000000000001	59.43	59.43	52.539999999999999	10.67
2007	10.789999999999999	59.43	59.43	52.539999999999999	11.35
2006	11.07	59.43	59.43	52.539999999999999	12.17
2005	11.609999999999999	59.43	59.43	52.539999999999999	12.98
2004	12.15	59.43	59.43	52.539999999999999	13.82
2003	13.0	59.43	59.43	52.539999999999999	14.779999999999999
2002	13.5	59.43	59.43	52.539999999999999	15.619999999999999
2001	14.199999999999999	59.43	59.43	52.539999999999999	16.550000000000001
2000	15.029999999999999	59.43	59.43	52.539999999999999	17.789999999999999
1999	15.710000000000001	59.43	59.43	52.539999999999999	19.02
1998	17.93	59.43	59.43	52.539999999999999	20.260000000000002
1997	18.149999999999999	70.409999999999997	65.549999999999997	52.539999999999999	22.280000000000001
1996	20.489999999999998	74.439999999999998	69.579999999999998	52.539999999999999	24.890000000000001
1995	21.73	74.510000000000005	69.730000000000004	52.539999999999999	26.699999999999999
1994	22.870000000000001	74.530000000000001	69.769999999999996	52.539999999999999	28.469999999999999
1993	24.350000000000001	74.510000000000005	69.75	52.539999999999999	30.219999999999999
1992	25.989999999999998	74.450000000000003	69.719999999999999	52.539999999999999	32.43
1991	53.590000000000003	77.769999999999996	73.140000000000001	52.539999999999999	74.989999999999995
1990	53.590000000000003	78.140000000000001	73.540000000000006	52.539999999999999	74.989999999999995
1989	53.590000000000003	78.489999999999995	74.019999999999996	52.539999999999999	74.989999999999995
1988	53.590000000000003	78.849999999999994	74.519999999999996	52.539999999999999	74.989999999999995
1987	53.590000000000003	79.189999999999998	75.0	52.539999999999999	74.989999999999995
1986	56.479999999999997	79.569999999999993	75.519999999999996	52.539999999999999	94.450000000000003
1985	56.479999999999997	79.959999999999994	76.049999999999997	52.539999999999999	94.450000000000003
1984	56.479999999999997	80.370000000000005	76.579999999999998	52.539999999999999	94.450000000000003
1983	56.479999999999997	80.799999999999997	77.109999999999999	52.539999999999999	94.450000000000003
1982	56.479999999999997	81.269999999999996	77.670000000000002	52.539999999999999	94.450000000000003
1981	92.159999999999997	81.780000000000001	78.25	52.539999999999999	123.04000000000001
1980	92.159999999999997	82.340000000000003	78.849999999999994	52.539999999999999	123.04000000000001
1979	92.159999999999997	82.939999999999998	79.459999999999994	52.539999999999999	123.04000000000001
1978	92.159999999999997	83.090000000000003	79.680000000000007	52.539999999999999	123.04000000000001
1977	92.159999999999997	83.299999999999997	79.920000000000002	52.539999999999999	123.04000000000001
1976	103.20999999999999	83.560000000000002	80.170000000000002	52.539999999999999	189.24000000000001
1975	103.20999999999999	118.81999999999999	115.38	52.539999999999999	189.24000000000001
1974	103.20999999999999	119.20999999999999	115.67	87.480000000000004	189.24000000000001
1973	103.20999999999999	119.66	115.95999999999999	87.480000000000004	189.24000000000001
1972	103.20999999999999	120.19	116.26000000000001	87.480000000000004	189.24000000000001
1971	112.55	120.8	116.55	87.480000000000004	229.37
1970	112.55	121.5	116.84	87.480000000000004	229.37
1969	112.55	122.29000000000001	117.13	87.480000000000004	229.37
1968	112.55	123.19	117.40000000000001	87.480000000000004	229.37
1967	112.55	124.2	117.68000000000001	87.480000000000004	229.37
1966	127.7	136.41	129.38	87.480000000000004	255.02000000000001
1965	127.7	135.80000000000001	128.22999999999999	87.480000000000004	255.02000000000001
1964	127.7	135.24000000000001	127.12	87.480000000000004	255.02000000000001
1963	127.7	134.69	126.04000000000001	87.480000000000004	255.02000000000001
1962	127.7	134.16999999999999	125.01000000000001	87.480000000000004	255.02000000000001
1961	151.65000000000001	133.66999999999999	124.03	87.480000000000004	267.81
1960	151.65000000000001	133.15000000000001	123.08	87.480000000000004	267.81
1959	151.65000000000001	132.58000000000001	122.16	87.480000000000004	267.81
1958	151.65000000000001	131.96000000000001	121.23	87.480000000000004	267.81
1957	151.65000000000001	131.24000000000001	120.25	87.480000000000004	267.81
1956	182.59	149.74000000000001	138.55000000000001	87.480000000000004	276.36000000000001
1955	182.59	149.12	137.31	87.480000000000004	276.36000000000001
1954	182.59	148.47	136.00999999999999	87.480000000000004	276.36000000000001
1953	182.59	147.75	134.63	87.480000000000004	276.36000000000001
1952	182.59	146.96000000000001	133.16999999999999	87.480000000000004	276.36000000000001
1951	182.59	146.06999999999999	131.62	87.480000000000004	276.36000000000001
1950	182.59	145.06	129.97	87.480000000000004	276.36000000000001
1949	182.59	143.86000000000001	128.19	87.480000000000004	276.36000000000001
1948	182.59	142.84999999999999	126.73	87.480000000000004	276.36000000000001
1947	182.59	142.06999999999999	125.78	87.480000000000004	276.36000000000001
1946	182.59	97.900000000000006	97.900000000000006	87.480000000000004	276.36000000000001
1945	182.59	97.900000000000006	97.900000000000006	87.480000000000004	276.36000000000001
1944	182.59	97.900000000000006	97.900000000000006	87.480000000000004	276.36000000000001
1943	182.59	97.900000000000006	97.900000000000006	87.480000000000004	276.36000000000001
1942	182.59	97.900000000000006	97.900000000000006	87.480000000000004	276.36000000000001
1941	182.59	97.900000000000006	97.900000000000006	87.480000000000004	276.36000000000001
1940	182.59	97.900000000000006	97.900000000000006	87.480000000000004	276.36000000000001
1939	182.59	97.900000000000006	97.900000000000006	87.480000000000004	276.36000000000001
1938	182.59	97.900000000000006	97.900000000000006	87.480000000000004	276.36000000000001
1937	182.59	97.900000000000006	97.900000000000006	87.480000000000004	276.36000000000001
