0000000001	71	0,7	COAATTGN
0000000002	72	0,7	COAATTGN
0000000003	73	0,7	COAATTGN
0000000004	74	0,7	COAATTGN
0000000005	75	0,7	COAATTGN
0000000006	76	0,7	COAATTGN
0000000007	81	0,7	COAATTGN
0000000008	82	0,7	COAATTGN
0000000009	83	0,7	COAATTGN
0000000010	84	0,7	COAATTGN
0000000011	91	0,7	COAATTGN
0000000012	92	0,7	COAATTGN
0000000013	93	0,7	COAATTGN
