5094000.0	6112000.0	3.3799999999999999	N	F   
6112000.0	7131000.0	3.25	N	F   
7131000.0	8150000.0	3.1499999999999999	N	F   
8150000.0	10187000.0	3.0499999999999998	N	F   
10187000.0	12225000.0	2.8500000000000001	N	F   
12225000.0	16299000.0	2.6499999999999999	N	F   
16299000.0	18337000.0	2.5	N	F   
18337000.0	20374000.0	2.3500000000000001	N	F   
20374000.0	24449000.0	2.2000000000000002	N	F   
24449000.0	28524000.0	2.1499999999999999	N	F   
28524000.0	34636000.0	2.1000000000000001	N	F   
34636000.0	40749000.0	2.0499999999999998	N	F   
40749000.0	99999999999999.0	2.0	N	F   
0.0	5000.0	.69999999999999996	N	G   
5000.0	10000.0	.59999999999999998	N	G   
10000.0	20000.0	.5	N	G   
20000.0	999999999.0	.40000000000000002	S	G   
0.0	10000.0	12.0	N	H   
10000.0	14000.0	11.4	N	H   
14000.0	20000.0	10.4	N	H   
20000.0	31000.0	9.5999999999999996	N	H   
31000.0	41000.0	9.0	N	H   
41000.0	53000.0	8.5999999999999996	N	H   
53000.0	65000.0	8.3000000000000007	N	H   
65000.0	81000.0	7.7999999999999998	N	H   
81000.0	102000.0	7.2999999999999998	N	H   
102000.0	122000.0	7.0	N	H   
122000.0	143000.0	6.7000000000000002	N	H   
143000.0	163000.0	6.5	N	H   
163000.0	204000.0	6.2000000000000002	N	H   
204000.0	244000.0	6.0999999999999996	N	H   
244000.0	285000.0	6.0	N	H   
285000.0	326000.0	5.9000000000000004	N	H   
326000.0	367000.0	5.7999999999999998	N	H   
367000.0	407000.0	5.5999999999999996	N	H   
407000.0	489000.0	5.5	N	H   
489000.0	570000.0	5.4000000000000004	N	H   
570000.0	652000.0	5.2999999999999998	N	H   
652000.0	733000.0	5.2000000000000002	N	H   
733000.0	99999999999999.0	5.0	S	H   
0.0	500.0	1.0	N	I   
500.0	2000.0	.59999999999999998	N	I   
2000.0	99999999999999.0	.40000000000000002	S	I   
0.0	50.0	1.1599999999999999	N	I2  
50.0	100.0	1.1000000000000001	N	I2  
100.0	200.0	1.01	N	I2  
200.0	400.0	.93000000000000005	N	I2  
400.0	600.0	.87	N	I2  
600.0	800.0	.83999999999999997	N	I2  
800.0	1000.0	.80000000000000004	N	I2  
1000.0	2000.0	.76000000000000001	N	I2  
2000.0	3000.0	.70999999999999996	N	I2  
3000.0	4000.0	.67000000000000004	N	I2  
4000.0	6000.0	.65000000000000002	N	I2  
6000.0	8000.0	.63	N	I2  
8000.0	10000.0	.59999999999999998	N	I2  
10000.0	12000.0	.58999999999999997	N	I2  
12000.0	14000.0	.57999999999999996	N	I2  
14000.0	16000.0	.56999999999999995	N	I2  
16000.0	18000.0	.56000000000000005	N	I2  
18000.0	20000.0	.55000000000000004	N	I2  
20000.0	25000.0	.53000000000000003	N	I2  
25000.0	30000.0	.52000000000000002	N	I2  
30000.0	35000.0	.51000000000000001	N	I2  
35000.0	40000.0	.5	N	I2  
40000.0	50000.0	.48999999999999999	N	I2  
50000.0	65000.0	.47999999999999998	N	I2  
65000.0	80000.0	.46999999999999997	N	I2  
80000.0	100000.0	.45000000000000001	N	I2  
100000.0	120000.0	.44	N	I2  
120000.0	140000.0	.42999999999999999	N	I2  
140000.0	180000.0	.41999999999999998	N	I2  
180000.0	200000.0	.40999999999999998	N	I2  
200000.0	99999999999999.0	.40000000000000002	S	I2  
0.0	50.0	.26000000000000001	N	I3  
50.0	100.0	.25	N	I3  
100.0	200.0	.23000000000000001	N	I3  
200.0	400.0	.20999999999999999	N	I3  
400.0	600.0	.20000000000000001	N	I3  
600.0	800.0	.19	N	I3  
800.0	1000.0	.17999999999999999	N	I3  
1000.0	2000.0	.17000000000000001	N	I3  
2000.0	3000.0	.16	N	I3  
3000.0	4000.0	.14999999999999999	N	I3  
4000.0	6000.0	.14999999999999999	N	I3  
6000.0	8000.0	.14000000000000001	N	I3  
8000.0	10000.0	.14000000000000001	N	I3  
10000.0	12000.0	.13	N	I3  
12000.0	14000.0	.13	N	I3  
