5108602.8899999997	6010121.04	.60999999999999999	N	2   
6010121.04	9999999999999.0	.59999999999999998	S	2   
1923238.73	999999999999999.0	1.2	S	A13 
0.0	30050.610000000001	1.2	N	A22 
30050.610000000001	45676.919999999998	1.1499999999999999	N	A22 
45676.919999999998	67914.369999999995	1.0700000000000001	N	A22 
67914.369999999995	84742.710000000006	1.04	N	A22 
84742.710000000006	108182.17	.98999999999999999	N	A22 
108182.17	141838.85000000001	.93000000000000005	N	A22 
141838.85000000001	179101.60999999999	.87	N	A22 
179101.60999999999	213359.29000000001	.82999999999999996	N	A22 
213359.29000000001	290889.84999999998	.80000000000000004	N	A22 
290889.84999999998	366617.38	.78000000000000003	N	A22 
366617.38	588991.85999999999	.75	N	A22 
588991.85999999999	811366.33999999997	.72999999999999998	N	A22 
811366.33999999997	997680.08999999997	.69999999999999996	N	A22 
997680.08999999997	1382327.8400000001	.68000000000000005	N	A22 
1382327.8400000001	1887178.01	.66000000000000003	N	A22 
1887178.01	2325916.8399999999	.64000000000000001	N	A22 
2325916.8399999999	2914908.71	.62	N	A22 
2914908.71	3305566.5699999998	.58999999999999997	N	A22 
3305566.5699999998	3636123.23	.56999999999999995	N	A22 
3636123.23	4219104.9699999997	.55000000000000004	N	A22 
4219104.9699999997	4657843.8099999996	.53000000000000003	N	A22 
4657843.8099999996	5589412.5700000003	.5	N	A22 
5589412.5700000003	6911639.2000000002	.46999999999999997	N	A22 
6911639.2000000002	9015181.5700000003	.44	N	A22 
9015181.5700000003	999999999.0	.40000000000000002	S	A22 
0.0	50.0	12.0	N	A163
50.0	100.0	11.4	N	A163
100.0	200.0	10.4	N	A163
200.0	400.0	9.5999999999999996	N	A163
400.0	600.0	9.0	N	A163
600.0	800.0	8.5999999999999996	N	A163
800.0	1000.0	8.3000000000000007	N	A163
1000.0	2000.0	7.7999999999999998	N	A163
2000.0	3000.0	7.2999999999999998	N	A163
3000.0	4000.0	7.0	N	A163
4000.0	6000.0	6.7000000000000002	N	A163
6000.0	8000.0	6.5	N	A163
8000.0	10000.0	6.2000000000000002	N	A163
10000.0	12000.0	6.0999999999999996	N	A163
12000.0	14000.0	6.0	N	A163
14000.0	16000.0	5.9000000000000004	N	A163
16000.0	18000.0	5.7999999999999998	N	A163
18000.0	20000.0	5.5999999999999996	N	A163
20000.0	25000.0	5.5	N	A163
25000.0	30000.0	5.4000000000000004	N	A163
30000.0	35000.0	5.2999999999999998	N	A163
35000.0	40000.0	5.2000000000000002	N	A163
40000.0	99999999999.0	5.0	N	A163
