2009	8.0	54.920000000000002	54.920000000000002	48.789999999999999	8.5199999999999996
2008	8.0	54.920000000000002	54.920000000000002	48.789999999999999	8.5199999999999996
2007	8.3499999999999996	54.920000000000002	54.920000000000002	48.789999999999999	8.5199999999999996
2006	8.8499999999999996	54.920000000000002	54.920000000000002	48.789999999999999	8.8399999999999999
2005	9.0800000000000001	54.920000000000002	54.920000000000002	48.789999999999999	9.4499999999999993
2004	9.5899999999999999	54.920000000000002	54.920000000000002	48.789999999999999	10.06
2003	9.8200000000000003	54.920000000000002	54.920000000000002	48.789999999999999	10.789999999999999
2002	10.300000000000001	54.920000000000002	54.920000000000002	48.789999999999999	11.51
2001	10.789999999999999	54.920000000000002	54.920000000000002	48.789999999999999	12.25
2000	11.539999999999999	54.920000000000002	54.920000000000002	48.789999999999999	13.1
1999	11.99	54.920000000000002	54.920000000000002	48.789999999999999	13.85
1998	12.619999999999999	54.920000000000002	54.920000000000002	48.789999999999999	14.69
1997	13.359999999999999	54.920000000000002	54.920000000000002	48.789999999999999	15.779999999999999
1996	13.960000000000001	54.920000000000002	54.920000000000002	48.789999999999999	16.870000000000001
1995	15.92	54.920000000000002	54.920000000000002	48.789999999999999	17.969999999999999
1994	16.140000000000001	65.879999999999995	61.020000000000003	48.789999999999999	19.780000000000001
1993	18.199999999999999	69.909999999999997	65.049999999999997	48.789999999999999	22.109999999999999
1992	19.309999999999999	69.980000000000004	65.200000000000003	48.789999999999999	23.699999999999999
1991	20.329999999999998	70.0	65.239999999999995	48.789999999999999	25.280000000000001
1990	21.649999999999999	69.980000000000004	65.219999999999999	48.789999999999999	26.84
1989	23.109999999999999	69.920000000000002	65.189999999999998	48.789999999999999	28.809999999999999
1988	47.649999999999999	72.230000000000004	67.599999999999994	48.789999999999999	66.640000000000001
1987	47.649999999999999	72.599999999999994	68.0	48.789999999999999	66.640000000000001
1986	47.649999999999999	72.950000000000003	68.480000000000004	48.789999999999999	66.640000000000001
1985	47.649999999999999	73.310000000000002	68.980000000000004	48.789999999999999	66.640000000000001
1984	47.649999999999999	73.659999999999997	69.469999999999999	48.789999999999999	66.640000000000001
1983	50.210000000000001	74.040000000000006	69.989999999999995	48.789999999999999	83.959999999999994
1982	50.210000000000001	74.430000000000007	70.519999999999996	48.789999999999999	83.959999999999994
1981	50.210000000000001	74.840000000000003	71.049999999999997	48.789999999999999	83.959999999999994
1980	50.210000000000001	75.269999999999996	71.579999999999998	48.789999999999999	83.959999999999994
1979	50.210000000000001	75.739999999999995	72.140000000000001	48.789999999999999	83.959999999999994
1978	81.950000000000003	76.25	72.719999999999999	48.789999999999999	109.37
1977	81.950000000000003	76.810000000000002	73.319999999999993	48.789999999999999	109.37
1976	81.950000000000003	77.409999999999997	73.930000000000007	48.789999999999999	109.37
1975	81.950000000000003	77.560000000000002	74.150000000000006	48.789999999999999	109.37
1974	81.950000000000003	77.769999999999996	74.390000000000001	48.789999999999999	109.37
1973	91.769999999999996	78.030000000000001	74.640000000000001	48.789999999999999	168.24000000000001
1972	91.769999999999996	110.8	107.36	81.239999999999995	168.24000000000001
1971	91.769999999999996	111.19	107.65000000000001	81.239999999999995	168.24000000000001
1970	91.769999999999996	111.64	107.94	81.239999999999995	168.24000000000001
1969	91.769999999999996	112.17	108.23999999999999	81.239999999999995	168.24000000000001
1968	100.09999999999999	112.78	108.53	81.239999999999995	203.91999999999999
1967	100.09999999999999	113.48	108.81999999999999	81.239999999999995	203.91999999999999
1966	100.09999999999999	114.27	109.11	81.239999999999995	203.91999999999999
1965	100.09999999999999	115.17	109.38	81.239999999999995	203.91999999999999
1964	100.09999999999999	116.18000000000001	109.66	81.239999999999995	203.91999999999999
1963	113.56999999999999	128.41	121.38	81.239999999999995	226.72999999999999
1962	113.56999999999999	127.79000000000001	120.22	81.239999999999995	226.72999999999999
1961	113.56999999999999	127.23	119.11	81.239999999999995	226.72999999999999
1960	113.56999999999999	126.69	118.04000000000001	81.239999999999995	226.72999999999999
1959	113.56999999999999	126.16	117.0	81.239999999999995	226.72999999999999
1958	134.84999999999999	125.66	116.02	81.239999999999995	238.09999999999999
1957	134.84999999999999	125.14	115.06999999999999	81.239999999999995	238.09999999999999
1956	134.84999999999999	124.56	114.14	81.239999999999995	238.09999999999999
1955	134.84999999999999	123.94	113.20999999999999	81.239999999999995	238.09999999999999
1954	134.84999999999999	123.23	112.23999999999999	81.239999999999995	238.09999999999999
1953	162.37	141.75	130.56	81.239999999999995	245.69999999999999
1952	162.37	141.13	129.31999999999999	81.239999999999995	245.69999999999999
1951	162.37	140.47	128.00999999999999	81.239999999999995	245.69999999999999
1950	162.37	139.75999999999999	126.64	81.239999999999995	245.69999999999999
1949	162.37	138.96000000000001	125.17	81.239999999999995	245.69999999999999
1948	162.37	138.06999999999999	123.62	81.239999999999995	245.69999999999999
1947	162.37	137.05000000000001	121.95999999999999	81.239999999999995	245.69999999999999
1946	162.37	135.86000000000001	120.19	81.239999999999995	245.69999999999999
1945	162.37	134.84	118.72	81.239999999999995	245.69999999999999
1944	162.37	134.06	117.77	81.239999999999995	245.69999999999999
1943	162.37	89.859999999999999	89.859999999999999	81.239999999999995	245.69999999999999
1942	162.37	89.859999999999999	89.859999999999999	81.239999999999995	245.69999999999999
1941	162.37	89.859999999999999	89.859999999999999	81.239999999999995	245.69999999999999
1940	162.37	89.859999999999999	89.859999999999999	81.239999999999995	245.69999999999999
1939	162.37	89.859999999999999	89.859999999999999	81.239999999999995	245.69999999999999
