10        	0000000001	L
10        	0000000002	E
10        	0000000003	E
10        	0000000004	E
10        	0000000005	E
10        	0000000006	E
10        	0000000007	E
10        	0000000011	E
10        	0000000013	E
10        	0000000014	E
10        	0000000015	E
10        	0000000017	E
10        	0000000019	E
10        	0000000024	L
10        	0000000026	E
10        	0000000027	E
10        	0000000028	E
10        	0000000029	L
10        	0000000030	E
10        	0000000032	E
10        	0000000033	E
10        	0000000040	E
10        	0000000043	E
10        	0000000052	E
10        	0000000057	E
10        	0000000060	E
10        	ANFAC00001	E
10        	E504      	E
10        	E505      	E
10        	E506      	E
10        	E507      	E
10        	E508      	E
10        	E509      	E
10        	E513      	E
10        	E523      	E
10        	E528      	E
10        	E537      	E
10        	E538      	E
10        	E539      	E
10        	E540      	E
10        	E541      	E
10        	E542      	E
10        	E543      	E
10        	E544      	E
10        	E545      	E
10        	E548      	E
10        	E549      	E
10        	E550      	E
10        	E551      	E
10        	E552      	E
10        	E553      	E
10        	E554      	E
10        	E555      	E
10        	E556      	E
10        	E557      	E
10        	E558      	E
10        	E559      	E
10        	E560      	E
10        	E561      	E
10        	E562      	E
10        	E563      	E
10        	E564      	E
10        	E565      	E
10        	E566      	E
10        	E567      	E
10        	E568      	E
10        	E569      	E
10        	E570      	E
10        	E571      	E
10        	E572      	E
10        	E585      	E
10        	E586      	E
10        	E587      	E
10        	E588      	E
10        	E589      	E
10        	E602      	E
10        	E603      	E
10        	E632      	E
10        	ESIG      	E
10        	PCOLBAJA00	E
10        	TFE0000036	E
10        	TFE0000037	E
10        	TFE0000038	E
10        	ZGZ0000026	E
10        	E01       	E
10        	E02       	E
11        	0000000001	E
11        	0000000002	E
11        	0000000004	E
11        	0000000005	E
11        	0000000006	E
11        	0000000007	E
11        	0000000011	E
11        	0000000013	E
11        	0000000014	E
11        	0000000015	E
11        	0000000017	E
11        	0000000019	E
11        	0000000024	L
11        	0000000026	E
11        	0000000027	E
11        	0000000028	E
11        	0000000029	L
11        	0000000030	E
11        	0000000032	E
11        	0000000033	E
11        	0000000040	E
11        	0000000043	E
11        	0000000052	E
11        	0000000057	E
11        	0000000060	E
11        	ANFAC00001	E
11        	E504      	E
11        	E505      	E
11        	E506      	E
11        	E507      	E
11        	E508      	E
11        	E509      	E
11        	E513      	E
11        	E523      	E
11        	E528      	E
11        	E537      	E
11        	E538      	E
11        	E539      	E
11        	E540      	E
11        	E541      	E
11        	E542      	E
11        	E543      	E
11        	E544      	E
11        	E545      	E
11        	E548      	E
11        	E549      	E
11        	E550      	E
11        	E551      	E
11        	E552      	E
11        	E553      	E
11        	E554      	E
11        	E555      	E
11        	E556      	E
11        	E557      	E
11        	E558      	E
11        	E559      	E
11        	E560      	E
11        	E561      	E
11        	E562      	E
11        	E563      	E
11        	E564      	E
11        	E565      	E
11        	E566      	E
11        	E567      	E
11        	E568      	E
11        	E569      	E
11        	E570      	E
11        	E571      	E
11        	E572      	E
11        	E585      	E
11        	E586      	E
11        	E587      	E
11        	E588      	E
11        	E589      	E
11        	E602      	E
11        	E603      	E
11        	E632      	E
11        	ESIG      	E
11        	PCOLBAJA00	E
11        	TFE0000036	E
11        	TFE0000037	E
11        	TFE0000038	E
11        	ZGZ0000026	E
11        	E01       	E
11        	E02       	E
12        	0000000001	L
12        	0000000002	E
12        	0000000003	E
12        	0000000004	E
12        	0000000005	E
12        	0000000006	E
12        	0000000007	E
12        	0000000011	E
12        	0000000013	E
12        	0000000014	E
12        	0000000015	E
12        	0000000017	E
12        	0000000019	E
12        	0000000024	L
12        	0000000026	E
12        	0000000027	E
12        	0000000028	E
12        	0000000029	L
12        	0000000030	E
12        	0000000032	E
12        	0000000033	E
12        	0000000040	E
12        	0000000043	E
12        	0000000052	E
12        	0000000057	E
12        	0000000060	E
12        	ANFAC00001	E
12        	E504      	E
12        	E505      	E
12        	E506      	E
12        	E507      	E
12        	E508      	E
12        	E509      	E
12        	E513      	E
12        	E523      	E
12        	E528      	E
12        	E537      	E
12        	E538      	E
12        	E539      	E
12        	E540      	E
12        	E541      	E
12        	E542      	E
12        	E543      	E
12        	E544      	E
12        	E545      	E
12        	E548      	E
12        	E549      	E
12        	E550      	E
12        	E551      	E
12        	E552      	E
12        	E553      	E
12        	E554      	E
12        	E555      	E
12        	E556      	E
12        	E557      	E
12        	E558      	E
12        	E559      	E
12        	E560      	E
12        	E561      	E
12        	E562      	E
12        	E563      	E
12        	E564      	E
12        	E565      	E
12        	E566      	E
12        	E567      	E
12        	E568      	E
12        	E569      	E
12        	E570      	E
12        	E571      	E
12        	E572      	E
12        	E585      	E
12        	E586      	E
12        	E587      	E
12        	E588      	E
12        	E589      	E
12        	E602      	E
12        	E603      	E
12        	E632      	E
12        	ESIG      	E
12        	PCOLBAJA00	E
12        	TFE0000036	E
12        	TFE0000037	E
12        	TFE0000038	E
12        	ZGZ0000026	E
12        	E01       	E
12        	E02       	E
13        	0000000001	L
13        	0000000002	E
13        	0000000004	E
13        	0000000005	E
13        	0000000006	E
13        	0000000007	E
13        	0000000011	E
13        	0000000012	E
13        	0000000013	E
13        	0000000014	E
13        	0000000015	E
13        	0000000017	E
13        	0000000019	E
13        	0000000020	E
13        	0000000024	L
13        	0000000026	E
13        	0000000027	E
13        	0000000028	E
13        	0000000029	L
13        	0000000030	E
13        	0000000032	E
13        	0000000033	E
13        	0000000040	E
13        	0000000043	E
13        	0000000052	E
13        	0000000057	E
13        	0000000060	E
13        	ANFAC00001	E
13        	E504      	E
13        	E505      	E
13        	E506      	E
13        	E507      	E
13        	E508      	E
13        	E509      	E
13        	E513      	E
13        	E523      	E
13        	E528      	E
13        	E537      	E
13        	E538      	E
13        	E539      	E
13        	E540      	E
13        	E541      	E
13        	E542      	E
13        	E543      	E
13        	E544      	E
13        	E545      	E
13        	E548      	E
13        	E549      	E
13        	E550      	E
13        	E551      	E
13        	E552      	E
13        	E553      	E
13        	E554      	E
13        	E555      	E
13        	E556      	E
13        	E557      	E
13        	E558      	E
13        	E559      	E
13        	E560      	E
13        	E561      	E
13        	E562      	E
13        	E563      	E
13        	E564      	E
13        	E565      	E
13        	E566      	E
13        	E567      	E
13        	E568      	E
13        	E569      	E
13        	E570      	E
13        	E571      	E
13        	E572      	E
13        	E585      	E
13        	E586      	E
13        	E587      	E
13        	E588      	E
13        	E589      	E
13        	E602      	E
13        	E603      	E
13        	E632      	E
13        	ESIG      	E
