0000100060	01        
0000100063	01        
0000100064	01        
0000100065	01        
0000100068	01        
0000100069	01        
0000100070	01        
0000100071	01        
0000100072	01        
0000100073	01        
0000100074	01        
0000100075	01        
0000100076	01        
0000100077	01        
0000100081	01        
0000100260	01        
0000100261	01        
0000100262	01        
0000100263	01        
0000100264	01        
0000100265	01        
0000100266	01        
0000100267	01        
0000100268	01        
0000100269	01        
0000100270	01        
0000100271	01        
0000100272	01        
0000100274	01        
0000100275	01        
0000100276	01        
0000100277	01        
0000100278	01        
0000100279	01        
0000100280	01        
0000100281	01        
0000100282	01        
0000100283	01        
0000100284	01        
0000100285	01        
0000100286	01        
0000100287	01        
0000100288	01        
0000100289	01        
0000100290	01        
0000100291	01        
0000100293	01        
0000100294	01        
0000100295	01        
0000100296	01        
0000100297	01        
0000100299	01        
0000100300	01        
0000100301	01        
0000100302	01        
0000100303	01        
0000100305	01        
0000100306	01        
0000100307	01        
0000100308	01        
0000100310	01        
0000100311	01        
0000100312	01        
0000100313	01        
0000100314	01        
0000100315	01        
0000100316	01        
0000100317	01        
0000100318	01        
0000100319	01        
0000100320	01        
0000100321	01        
0000100322	01        
0000100323	01        
0000100324	01        
0000100325	01        
0000100326	01        
0000100327	01        
0000100328	01        
0000100329	01        
0000100330	01        
0000100331	01        
0000100332	01        
0000100333	01        
0000100334	01        
0000100335	01        
0000100336	01        
0000100337	01        
0000100338	01        
0000100339	01        
0000100340	01        
0000100341	01        
0000100342	01        
0000100343	01        
0000100344	01        
0000100345	01        
0000100346	01        
0000100347	01        
0000100348	01        
0000100349	01        
0000100351	01        
0000100352	01        
0000100353	01        
0000100354	01        
0000100355	01        
0000100357	02        
0000100358	02        
0000100359	02        
0000100360	02        
0000100363	01        
0000100364	01        
0000100365	01        
0000100366	01        
0000100368	01        
0000100369	01        
0000100370	01        
0000100373	01        
0000100374	01        
0000100375	01        
0000100376	01        
0000100377	01        
0000100378	01        
0000100379	01        
0000100380	01        
0000100382	01        
0000100383	01        
0000100384	01        
0000100386	01        
0000100387	01        
0000100388	01        
0000100389	01        
0000100390	01        
0000100391	01        
0000100392	01        
0000100393	01        
0000100394	01        
0000100395	01        
0000100396	01        
0000100397	01        
0000100398	01        
0000100399	01        
0000100400	01        
0000100401	01        
0000100402	01        
0000100403	01        
0000100404	01        
0000100407	01        
0000100408	01        
0000100409	01        
0000100410	01        
0000100411	01        
0000100412	01        
0000100413	01        
0000100414	01        
0000100415	01        
0000100416	01        
0000100417	01        
0000100418	01        
0000100419	01        
0000100420	01        
0000100421	01        
0000100422	01        
0000100423	01        
0000100424	01        
0000100427	01        
0000100428	01        
0000100438	01        
0000100439	01        
0000100440	01        
0000100446	01        
0000100450	01        
0000100451	01        
0000100452	01        
0000100453	01        
0000100454	01        
0000100455	01        
0000100456	01        
0000100458	01        
0000100459	01        
0000100461	01        
0000100462	01        
0000100463	01        
0000100467	01        
0000100468	01        
0000100469	01        
0000100470	01        
0000100473	01        
0000100475	01        
0000100477	01        
0000100478	01        
0000100479	01        
0000100481	01        
0000100482	01        
0000100483	01        
0000100486	01        
0000100487	01        
0000100488	01        
0000100489	01        
0000100490	01        
0000100491	01        
0000100492	01        
0000100493	01        
0000100496	01        
0000100497	01        
0000100498	01        
0000100499	01        
0000100500	01        
0000100501	01        
0000100502	01        
0000100504	01        
0000100505	01        
0000100506	01        
0000100507	01        
0000100508	01        
0000100509	01        
0000100510	01        
0000100511	01        
0000100512	01        
0000100513	01        
0000100514	01        
0000100515	01        
0000100516	01        
0000100517	01        
0000100518	01        
0000100519	01        
0000100520	01        
0000100521	01        
0000100522	01        
0000100523	01        
0000100525	01        
0000100526	01        
0000100527	01        
0000100529	01        
0000100531	01        
0000100532	01        
0000100533	01        
0000100534	01        
0000100535	01        
0000100536	01        
0000100537	01        
0000100538	01        
0000100539	01        
0000100540	01        
0000100542	01        
0000100543	01        
0000100544	01        
0000100545	01        
0000100546	01        
0000100547	01        
0000100548	01        
0000100549	01        
0000100550	01        
0000100551	01        
0000100552	01        
0000100553	01        
0000100554	01        
0000100555	01        
0000100556	01        
0000100557	01        
0000100558	01        
0000100559	01        
0000100560	01        
0000100561	01        
0000100562	01        
0000100563	01        
0000100564	01        
0000100565	01        
0000100566	01        
0000100567	01        
0000100568	01        
0000100569	01        
0000100570	01        
0000100571	01        
0000100572	01        
0000100573	01        
0000100577	01        
0000100578	01        
0000100579	01        
0000100581	01        
0000100583	01        
0000100585	01        
0000100586	01        
0000100587	01        
0000100588	01        
0000100589	01        
0000100590	01        
0000100591	01        
0000100592	01        
0000100593	01        
0000100596	01        
0000100597	01        
0000100598	01        
0000100599	01        
0000100600	01        
0000100601	01        
0000100602	01        
0000100603	01        
0000100604	01        
0000100606	01        
0000100607	01        
0000100608	01        
0000100609	01        
0000100611	01        
0000100613	01        
0000100614	01        
0000100615	01        
0000100616	01        
0000100617	01        
0000100618	01        
0000100619	01        
0000100620	01        
0000100621	01        
0000100623	01        
0000100625	01        
0000100626	01        
0000100627	01        
0000100628	01        
0000100629	01        
0000100632	01        
0000100638	01        
0000100639	01        
0000100640	01        
0000100641	01        
0000100642	01        
0000100644	01        
0000100645	01        
0000100646	01        
0000100647	01        
0000100653	01        
0000100654	01        
0000100673	01        
0000100674	01        
0000100676	01        
0000100677	01        
0000100678	01        
0000100680	01        
0000100681	01        
0000100682	01        
0000100683	01        
0000100684	01        
0000100685	01        
0000100686	01        
0000100687	01        
0000100690	01        
0000100691	01        
0000100692	01        
0000100693	01        
0000100698	01        
0000100699	01        
0000100700	01        
0000100707	01        
0000100708	01        
0000100709	01        
0000100710	01        
0000100712	01        
0000100713	01        
0000100714	01        
0000100715	01        
0000100716	01        
0000100717	01        
0000100718	01        
0000100725	01        
0000100726	01        
0000100727	01        
0000100728	01        
0000100729	01        
0000100734	01        
0000100735	01        
0000100736	01        
0000100738	01        
0000100740	01        
0000100741	01        
0000100742	01        
0000100753	01        
0000100754	01        
0000100755	01        
0000100766	01        
0000100767	01        
0000100768	01        
0000100769	01        
0000100770	01        
0000100771	01        
0000100773	01        
0000100774	01        
0000100775	01        
0000100776	01        
0000100777	01        
0000100778	01        
0000100780	01        
0000100781	01        
0000100782	01        
0000100783	01        
0000100784	01        
0000100785	01        
0000100786	01        
0000100787	01        
0000100788	01        
0000100793	01        
0000100796	01        
0000100797	01        
0000100798	01        
0000100799	01        
0000100800	01        
0000100801	01        
0000100802	01        
0000100808	01        
0000100810	01        
0000100811	01        
0000100813	01        
0000100814	01        
0000100816	01        
0000100818	01        
0000100819	01        
0000100820	01        
0000100821	01        
0000100822	01        
0000100823	01        
0000100824	01        
0000100829	01        
0000100841	01        
0000100842	01        
0000100845	01        
0000100847	01        
0000100848	01        
0000100849	01        
0000100851	01        
0000100853	01        
0000100854	01        
0000100857	01        
0000100858	01        
0000100861	03        
0000100862	03        
0000100863	03        
0000100864	03        
0000100872	01        
