0000000001	71	.5	COAATTGN
0000000002	72	.5	COAATTGN
0000000003	73	.5	COAATTGN
0000000004	74	.5	COAATTGN
0000000005	75	.5	COAATTGN
0000000006	76	.5	COAATTGN
0000000007	81	.69999999999999996	COAATTGN
0000000008	82	.69999999999999996	COAATTGN
0000000009	83	9.9999999999999995e-007	COAATTGN
0000000010	84	.69999999999999996	COAATTGN
0000000011	91	.69999999999999996	COAATTGN
0000000012	92	.69999999999999996	COAATTGN
0000000013	93	.69999999999999996	COAATTGN
