2003	01		S	S
2004	01		S	S
2004	02		S	S
2005	01		S	S
2005	02		S	S
2005	03		S	S
2006	01		S	S
2006	02		S	S
2006	03		S	S
2007	01		S	S
2007	03		S	S
2007	02		S	S
2008	01		S	S
2008	02		S	S
2008	03		S	S
2009	01		S	S
2009	03		S	S
2009	02		S	S
2010	01		S	S
2010	02		S	S
2010	03		S	S
2011	01		S	S
2011	02		S	S
2011	03		S	S
